work_id,Work category,State_x,Constituency_x,Sanction Amount ( ₹ ),Fund Disbursed Amount ( ₹ ),expenditure_ratio,duration_days,sanction_delay_days,payment_count,vendor_count,cost_vs_category_avg,risk_score,final_risk_category,alert_type,risk_reasons
WS/MP18150/2026-2027/272684,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,139.0,41,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272685,Normal/Others,Odisha,SAMBALPUR,1000000.0,0.0,0.0,139.0,41,0.0,0.0,1.9112262428257945,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272686,Normal/Others,Odisha,SAMBALPUR,1000000.0,0.0,0.0,139.0,41,0.0,0.0,1.9112262428257945,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272687,Normal/Others,Odisha,SAMBALPUR,1000000.0,0.0,0.0,139.0,41,0.0,0.0,1.9112262428257945,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272688,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,108.0,72,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272689,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,139.0,41,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP410/2026-2027/272691,Normal/Others,Assam,LAKHIMPUR,1000000.0,0.0,0.0,59.0,122,0.0,0.0,1.9112262428257945,0.0,Low Risk,Normal,
WS/MP331/2026-2027/272697,Normal/Others,Jammu And Kashmir,JAMMU,2500000.0,0.0,0.0,150.0,21,0.0,0.0,4.778065607064486,16.666666666666664,Low Risk,Normal,High Cost; 
WS/MP331/2026-2027/272698,Normal/Others,Jammu And Kashmir,JAMMU,700000.0,0.0,0.0,42.0,129,0.0,0.0,1.337858369978056,0.0,Low Risk,Normal,
WS/MP331/2026-2027/272700,Normal/Others,Jammu And Kashmir,JAMMU,500000.0,0.0,0.0,42.0,129,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP331/2026-2027/272703,Normal/Others,Jammu And Kashmir,JAMMU,200000.0,0.0,0.0,150.0,21,0.0,0.0,0.38224524856515885,0.0,Low Risk,Normal,
WS/MP331/2026-2027/272705,Normal/Others,Jammu And Kashmir,JAMMU,200000.0,0.0,0.0,58.0,113,0.0,0.0,0.38224524856515885,0.0,Low Risk,Normal,
WS/MP18057/2026-2027/272715,Normal/Others,Gujarat,SURAT,950000.0,0.0,0.0,29.0,152,0.0,0.0,1.8156649306845045,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18242/2026-2027/272738,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272739,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272740,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272741,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272742,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272743,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272744,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272745,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272746,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272747,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272748,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272749,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272750,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272751,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272752,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272753,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272754,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272755,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18242/2026-2027/272756,Normal/Others,Uttar Pradesh,SULTANPUR,263000.0,0.0,0.0,113.0,68,0.0,0.0,0.5026525018631839,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272764,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,139.0,41,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272765,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,139.0,41,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18328/2026-2027/272766,Normal/Others,Himachal Pradesh,MANDI,100000.0,50000.0,0.5,143.0,35,1.0,1.0,0.19112262428257942,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18328/2026-2027/272767,Normal/Others,Himachal Pradesh,MANDI,200000.0,100000.0,0.5,143.0,35,1.0,1.0,0.38224524856515885,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18328/2026-2027/272768,Normal/Others,Himachal Pradesh,MANDI,100000.0,50000.0,0.5,143.0,35,1.0,1.0,0.19112262428257942,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18150/2026-2027/272769,Repair and Renovation,Odisha,SAMBALPUR,500000.0,500000.0,1.0,139.0,41,5.0,5.0,0.8187090803619528,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18150/2026-2027/272770,Repair and Renovation,Odisha,SAMBALPUR,700000.0,700000.0,1.0,139.0,41,5.0,5.0,1.146192712506734,33.33333333333333,Medium Risk,AI Anomaly,High Expenditure; Late First Payment; 
WS/MP18150/2026-2027/272771,Normal/Others,Odisha,SAMBALPUR,1500000.0,0.0,0.0,139.0,41,0.0,0.0,2.8668393642386913,16.666666666666664,Low Risk,Normal,High Cost; 
WS/MP18150/2026-2027/272772,Normal/Others,Odisha,SAMBALPUR,700000.0,0.0,0.0,139.0,41,0.0,0.0,1.337858369978056,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272773,Repair and Renovation,Odisha,SAMBALPUR,900000.0,0.0,0.0,139.0,41,0.0,0.0,1.473676344651515,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272774,Normal/Others,Odisha,SAMBALPUR,700000.0,0.0,0.0,139.0,41,0.0,0.0,1.337858369978056,0.0,Low Risk,Normal,
WS/MP18209/2026-2027/272778,Normal/Others,Uttar Pradesh,BIJNOR,930000.0,556512.0,0.5984,34.0,147,1.0,1.0,1.7774404058279887,16.666666666666664,Low Risk,AI Anomaly,Long Sanction Delay; 
WS/MP18239/2026-2027/272780,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272781,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272783,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272784,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272785,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272787,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272788,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272789,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272792,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272793,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,27.0,147,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272794,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272796,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272797,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272798,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,27.0,147,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272799,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272802,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272803,Normal/Others,Uttar Pradesh,SAMBHAL,403000.0,0.0,0.0,22.0,152,0.0,0.0,0.7702241758587951,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272805,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272806,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272807,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272808,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272809,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272810,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272811,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272812,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272813,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272814,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272815,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272816,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,22.0,152,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272817,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,23.0,151,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272818,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,23.0,151,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272819,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,23.0,151,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272820,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,23.0,151,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272821,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,23.0,151,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18239/2026-2027/272822,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,48.0,126,0.0,0.0,0.2675716739956112,0.0,Low Risk,Normal,
WS/MP18239/2026-2027/272823,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,48.0,126,0.0,0.0,0.2675716739956112,0.0,Low Risk,Normal,
WS/MP18239/2026-2027/272824,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,48.0,126,0.0,0.0,0.2675716739956112,0.0,Low Risk,Normal,
WS/MP18239/2026-2027/272825,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,48.0,126,0.0,0.0,0.2675716739956112,0.0,Low Risk,Normal,
WS/MP18239/2026-2027/272826,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,48.0,126,0.0,0.0,0.2675716739956112,0.0,Low Risk,Normal,
WS/MP18239/2026-2027/272827,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,48.0,126,0.0,0.0,0.2675716739956112,0.0,Low Risk,Normal,
WS/MP18239/2026-2027/272828,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,48.0,126,0.0,0.0,0.2675716739956112,0.0,Low Risk,Normal,
WS/MP18239/2026-2027/272829,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,48.0,126,0.0,0.0,0.2675716739956112,0.0,Low Risk,Normal,
WS/MP18239/2026-2027/272830,Normal/Others,Uttar Pradesh,SAMBHAL,140000.0,0.0,0.0,23.0,151,0.0,0.0,0.2675716739956112,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18150/2026-2027/272834,Normal/Others,Odisha,SAMBALPUR,700000.0,0.0,0.0,139.0,41,0.0,0.0,1.337858369978056,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272835,Normal/Others,Odisha,SAMBALPUR,900000.0,0.0,0.0,139.0,41,0.0,0.0,1.7201036185432148,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272836,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,139.0,41,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272840,Repair and Renovation,Odisha,SAMBALPUR,700000.0,700000.0,1.0,139.0,41,5.0,5.0,1.146192712506734,33.33333333333333,Medium Risk,AI Anomaly,High Expenditure; Late First Payment; 
WS/MP18150/2026-2027/272841,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,139.0,41,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272842,Normal/Others,Odisha,SAMBALPUR,300000.0,0.0,0.0,139.0,41,0.0,0.0,0.5733678728477383,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272843,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,139.0,41,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272844,Repair and Renovation,Odisha,SAMBALPUR,1000000.0,0.0,0.0,139.0,41,0.0,0.0,1.6374181607239056,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272845,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,27.0,153,0.0,0.0,0.9556131214128972,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18150/2026-2027/272846,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,139.0,41,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272847,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,139.0,41,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272848,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,77.0,103,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18219/2026-2027/272851,Normal/Others,Uttar Pradesh,HAMIRPUR_UP,878000.0,0.0,0.0,33.0,147,0.0,0.0,1.6780566412010474,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18219/2026-2027/272852,Normal/Others,Uttar Pradesh,HAMIRPUR_UP,878000.0,0.0,0.0,33.0,147,0.0,0.0,1.6780566412010474,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18219/2026-2027/272853,Normal/Others,Uttar Pradesh,HAMIRPUR_UP,878000.0,0.0,0.0,33.0,147,0.0,0.0,1.6780566412010474,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18219/2026-2027/272854,Normal/Others,Uttar Pradesh,HAMIRPUR_UP,878000.0,0.0,0.0,33.0,147,0.0,0.0,1.6780566412010474,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18219/2026-2027/272856,Normal/Others,Uttar Pradesh,HAMIRPUR_UP,878000.0,0.0,0.0,33.0,147,0.0,0.0,1.6780566412010474,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18219/2026-2027/272857,Normal/Others,Uttar Pradesh,HAMIRPUR_UP,878000.0,0.0,0.0,33.0,147,0.0,0.0,1.6780566412010474,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18219/2026-2027/272858,Normal/Others,Uttar Pradesh,HAMIRPUR_UP,1000000.0,0.0,0.0,33.0,147,0.0,0.0,1.9112262428257945,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP579/2026-2027/272860,Normal/Others,Gujarat,ANAND,100000.0,99462.0,0.99462,101.0,58,1.0,1.0,0.19112262428257942,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18060/2026-2027/272861,Normal/Others,Haryana,AMBALA (SC),700000.0,0.0,0.0,141.0,39,0.0,0.0,1.337858369978056,0.0,Low Risk,Normal,
WS/MP453/2026-2027/272862,Normal/Others,Odisha,KORAPUT(ST),500000.0,0.0,0.0,44.0,114,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18320/2026-2027/272867,Normal/Others,Gujarat,BANASKANTHA,500000.0,0.0,0.0,56.0,124,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18320/2026-2027/272870,Normal/Others,Gujarat,BANASKANTHA,500000.0,0.0,0.0,56.0,120,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18320/2026-2027/272875,Normal/Others,Gujarat,BANASKANTHA,500000.0,0.0,0.0,30.0,146,0.0,0.0,0.9556131214128972,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18060/2026-2027/272876,Normal/Others,Haryana,AMBALA (SC),1300000.0,0.0,0.0,141.0,39,0.0,0.0,2.4845941156735325,16.666666666666664,Low Risk,Normal,High Cost; 
WS/MP18320/2026-2027/272877,Normal/Others,Gujarat,BANASKANTHA,500000.0,0.0,0.0,30.0,146,0.0,0.0,0.9556131214128972,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18320/2026-2027/272878,Normal/Others,Gujarat,BANASKANTHA,400000.0,0.0,0.0,28.0,152,0.0,0.0,0.7644904971303177,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18320/2026-2027/272880,Normal/Others,Gujarat,BANASKANTHA,500000.0,0.0,0.0,30.0,150,0.0,0.0,0.9556131214128972,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18143/2026-2027/272881,Normal/Others,Odisha,JAJPUR(SC),500000.0,0.0,0.0,35.0,145,0.0,0.0,0.9556131214128972,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
WS/MP18320/2026-2027/272882,Normal/Others,Gujarat,BANASKANTHA,500000.0,0.0,0.0,57.0,123,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18060/2026-2027/272883,Normal/Others,Haryana,AMBALA (SC),500000.0,0.0,0.0,139.0,41,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18071/2026-2027/272887,Normal/Others,Jharkhand,CHATRA,250000.0,0.0,0.0,70.0,110,0.0,0.0,0.4778065607064486,0.0,Low Risk,Normal,
WS/MP346/2026-2027/272888,Normal/Others,Kerala,ATTINGAL,255470.0,0.0,0.0,71.0,109,0.0,0.0,0.48826096825470566,0.0,Low Risk,Normal,
WS/MP346/2025-2026/272889,Normal/Others,Kerala,ATTINGAL,476000.0,0.0,0.0,175.0,5,0.0,0.0,0.9097436915850781,0.0,Low Risk,Normal,
WS/MP18038/2025-2026/272892,Normal/Others,Bihar,KATIHAR,970000.0,965000.0,0.9948453608247423,176.0,4,1.0,1.0,1.8538894555410206,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18038/2025-2026/272893,Normal/Others,Bihar,KATIHAR,970000.0,965000.0,0.9948453608247423,176.0,4,1.0,1.0,1.8538894555410206,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18038/2025-2026/272894,Normal/Others,Bihar,KATIHAR,970000.0,965000.0,0.9948453608247423,176.0,4,1.0,1.0,1.8538894555410206,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18038/2025-2026/272895,Normal/Others,Bihar,KATIHAR,970000.0,965000.0,0.9948453608247423,176.0,4,1.0,1.0,1.8538894555410206,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18038/2025-2026/272896,Normal/Others,Bihar,KATIHAR,970000.0,965000.0,0.9948453608247423,176.0,4,1.0,1.0,1.8538894555410206,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18038/2025-2026/272897,Normal/Others,Bihar,KATIHAR,965000.0,965000.0,1.0,13.0,17,1.0,1.0,1.8443333243268916,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18038/2025-2026/272898,Normal/Others,Bihar,KATIHAR,965000.0,965000.0,1.0,13.0,17,1.0,1.0,1.8443333243268916,16.666666666666664,Low Risk,Normal,High Expenditure; 
WS/MP18150/2026-2027/272901,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,152.0,28,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18060/2026-2027/272902,Normal/Others,Haryana,AMBALA (SC),500000.0,0.0,0.0,108.0,72,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272904,Normal/Others,Odisha,SAMBALPUR,500000.0,0.0,0.0,152.0,28,0.0,0.0,0.9556131214128972,0.0,Low Risk,Normal,
WS/MP18150/2026-2027/272905,Normal/Others,Odisha,SAMBALPUR,500000.0,500000.0,1.0,152.0,28,2.0,2.0,0.9556131214128972,33.33333333333333,Medium Risk,Normal,High Expenditure; Late First Payment; 
WS/MP18328/2026-2027/272910,Normal/Others,Himachal Pradesh,MANDI,800000.0,400000.0,0.5,143.0,35,1.0,1.0,1.5289809942606354,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18328/2026-2027/272911,Normal/Others,Himachal Pradesh,MANDI,500000.0,300000.0,0.6,143.0,35,1.0,1.0,0.9556131214128972,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18060/2026-2027/272912,Normal/Others,Haryana,AMBALA (SC),797300.0,0.0,0.0,141.0,39,0.0,0.0,1.5238206834050059,0.0,Low Risk,Normal,
WS/MP18328/2026-2027/272914,Normal/Others,Himachal Pradesh,MANDI,200000.0,100000.0,0.5,133.0,45,1.0,1.0,0.38224524856515885,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18328/2026-2027/272915,Normal/Others,Himachal Pradesh,MANDI,150000.0,80000.0,0.5333333333333333,133.0,45,1.0,1.0,0.28668393642386913,16.666666666666664,Low Risk,Normal,Late First Payment; 
WS/MP18060/2026-2027/272917,Normal/Others,Haryana,AMBALA (SC),410385.0,0.0,0.0,17.0,163,0.0,0.0,0.7843385816620636,16.666666666666664,Low Risk,Normal,Long Sanction Delay; 
